DateTime,year,n,a_n,b_n,amplitude,period_hours
1222,2024,1222,0.282962893,0.297574253,0.410631751,7.168576105
1223,2024,1223,-0.41886818,0.176665062,0.45459993,7.162714636
1224,2024,1224,-0.569076272,-0.213409282,0.607775719,7.156862745
1225,2024,1225,-0.076767144,-0.158120118,0.175770209,7.151020408
1226,2024,1226,-0.09261196,-0.443470723,0.45303781,7.145187602
1227,2024,1227,-0.004652659,-0.172489582,0.17255232,7.139364303
1228,2024,1228,-0.053349309,-0.505370799,0.508178899,7.133550489
1229,2024,1229,0.649636933,-0.131085853,0.662730448,7.127746135
1230,2024,1230,0.13506414,0.415093432,0.436514466,7.12195122
1231,2024,1231,-0.276128313,-0.04480047,0.279739035,7.116165719
1232,2024,1232,0.532614033,0.04312541,0.534357098,7.11038961
1233,2024,1233,-0.391462968,0.411270374,0.567790961,7.104622871
1234,2024,1234,0.462006495,-1.041290445,1.139182072,7.098865478
1235,2024,1235,0.890910104,0.853831413,1.233997121,7.093117409
1236,2024,1236,-1.037110132,0.073671624,1.039723489,7.087378641
1237,2024,1237,0.454073306,-0.714633473,0.846689771,7.081649151
1238,2024,1238,0.380954469,0.050489743,0.384285729,7.075928918
1239,2024,1239,0.09513383,0.008411837,0.095504998,7.070217918
1240,2024,1240,0.276186627,0.531051715,0.598577461,7.064516129
1241,2024,1241,-0.568289046,0.434339493,0.715264451,7.058823529
1242,2024,1242,-0.69160092,-0.370931601,0.784794295,7.053140097
1243,2024,1243,-0.298731992,-0.748153583,0.805589589,7.047465809
1244,2024,1244,0.552639417,0.254734459,0.608522776,7.041800643
1245,2024,1245,-0.071966523,0.324197955,0.332089588,7.036144578
1246,2024,1246,-0.376887767,0.400101947,0.549659855,7.030497592
1247,2024,1247,-0.622536405,0.525454003,0.814649302,7.024859663
1248,2024,1248,-0.087143301,-0.404143432,0.413431819,7.019230769
1249,2024,1249,0.054672882,0.033540405,0.064141116,7.013610889
1250,2024,1250,-0.512190156,0.080126373,0.518419706,7.008
1251,2024,1251,-0.00775489,-0.555533263,0.555587387,7.002398082
1252,2024,1252,0.269101254,-0.144619531,0.305500072,6.996805112
1253,2024,1253,-0.306432301,-0.357144916,0.470588191,6.991221069
1254,2024,1254,0.607583285,-0.744029259,0.960591998,6.985645933
1255,2024,1255,0.692452607,0.536802593,0.87615503,6.980079681
1256,2024,1256,-0.438189693,-0.263800752,0.511469494,6.974522293
1257,2024,1257,0.13213016,-0.353069533,0.376983387,6.968973747
1258,2024,1258,0.282392362,-0.399065112,0.488874636,6.963434022
1259,2024,1259,0.114322121,-0.039123182,0.120831166,6.957903098
1260,2024,1260,-0.053188284,0.47887557,0.481820304,6.952380952
1261,2024,1261,0.219029432,-0.615388772,0.653205352,6.946867565
1262,2024,1262,0.435281326,0.362349103,0.566362698,6.941362916
1263,2024,1263,0.116913527,0.438974994,0.454277248,6.935866983
1264,2024,1264,0.67042677,-0.068487837,0.673915898,6.930379747
1265,2024,1265,-0.718171589,0.697698156,1.00127576,6.924901186
1266,2024,1266,0.055110997,-0.420308522,0.423906211,6.91943128
1267,2024,1267,0.552991236,-0.086961356,0.559787088,6.913970008
1268,2024,1268,0.250529514,0.400869801,0.472717288,6.90851735
1269,2024,1269,-0.05290741,0.35712863,0.361026387,6.903073286
1270,2024,1270,-0.332386759,-0.530677975,0.626178945,6.897637795
1271,2024,1271,0.822586805,-0.300619575,0.875797454,6.892210858
1272,2024,1272,-0.311939591,0.637531002,0.709754949,6.886792453
1273,2024,1273,-0.381032189,-0.467258178,0.60292266,6.881382561
1274,2024,1274,0.31048092,0.097075978,0.325303162,6.875981162
1275,2024,1275,-0.01838151,0.476780007,0.47713421,6.870588235
1276,2024,1276,-0.236257977,-0.254594984,0.347327566,6.865203762
1277,2024,1277,0.055032003,-0.414159645,0.417799872,6.859827721
1278,2024,1278,0.346284694,0.292463036,0.453263408,6.854460094
1279,2024,1279,-0.588474034,0.246492457,0.638012712,6.84910086
1280,2024,1280,-0.11903181,-0.77911959,0.788159823,6.84375
1281,2024,1281,0.496353813,0.199800839,0.535058392,6.838407494
1282,2024,1282,-0.157109256,0.480956215,0.505966599,6.833073323
1283,2024,1283,-0.056134867,-0.435482568,0.43908563,6.827747467
1284,2024,1284,0.037768943,0.053393984,0.065401916,6.822429907
1285,2024,1285,-0.493345152,0.154630802,0.517010758,6.817120623
1286,2024,1286,0.275789602,-0.762256329,0.810613728,6.811819596
1287,2024,1287,-0.050887551,0.850959976,0.85248016,6.806526807
1288,2024,1288,-0.645174012,-0.070312158,0.648994072,6.801242236
1289,2024,1289,0.340191393,-0.403884192,0.528064981,6.795965865
1290,2024,1290,0.15862455,0.63018649,0.649843643,6.790697674
1291,2024,1291,-0.107276275,0.095481479,0.14361376,6.785437645
1292,2024,1292,-0.661877518,0.453556653,0.802368672,6.780185759
1293,2024,1293,0.294496841,-0.288448422,0.412226735,6.774941995
1294,2024,1294,0.240458728,0.542545769,0.593444446,6.769706337
1295,2024,1295,-0.520046736,0.202347744,0.55802618,6.764478764
1296,2024,1296,0.12051402,-0.117976364,0.168647714,6.759259259
1297,2024,1297,0.157261007,-0.16801273,0.230128881,6.754047803
1298,2024,1298,0.346750075,0.039825854,0.349029673,6.748844376
1299,2024,1299,0.288805404,0.324615988,0.434492924,6.743648961
1300,2024,1300,-0.25744645,0.443128151,0.512485349,6.738461538
1301,2024,1301,-0.401000345,-0.25057204,0.472850531,6.733282091
1302,2024,1302,0.079237247,-0.412339624,0.419883921,6.728110599
1303,2024,1303,0.11663631,-0.1886417,0.221787556,6.722947045
1304,2024,1304,-0.187927839,0.004191459,0.187974576,6.717791411
1305,2024,1305,0.064825664,-0.0892515,0.110309551,6.712643678
1306,2024,1306,0.134145934,0.007720027,0.134367892,6.707503828
1307,2024,1307,-0.161846423,-0.095434914,0.187888497,6.702371844
1308,2024,1308,0.453225797,0.314677002,0.551756503,6.697247706
1309,2024,1309,-0.327650121,0.531131239,0.624063294,6.692131398
1310,2024,1310,-0.493569712,-0.406769162,0.639587533,6.687022901
1311,2024,1311,0.031912675,-0.425772288,0.42696658,6.681922197
1312,2024,1312,0.198940302,0.492064788,0.53075889,6.676829268
1313,2024,1313,-0.284621466,-0.348159995,0.449694075,6.671744097
1314,2024,1314,0.638805055,-0.243002504,0.683463324,6.666666667
1315,2024,1315,-0.294840618,0.946414829,0.991277972,6.661596958
1316,2024,1316,-0.482811353,-0.778990409,0.91647851,6.656534954
1317,2024,1317,0.863269063,-0.37097754,0.939605135,6.651480638
1318,2024,1318,-0.337947366,0.997462964,1.053157532,6.646433991
1319,2024,1319,-0.645918412,-0.41301088,0.766673713,6.641394996
1320,2024,1320,0.169763866,-1.07098198,1.084353343,6.636363636
1321,2024,1321,0.553523888,-0.054083839,0.556159829,6.631339894
1322,2024,1322,0.178170276,0.048754381,0.184720429,6.626323752
1323,2024,1323,0.44252367,0.090675995,0.451718203,6.621315193
1324,2024,1324,-0.398170534,0.320912978,0.511395066,6.616314199
1325,2024,1325,-0.250059486,-0.648861003,0.695377846,6.611320755
1326,2024,1326,0.607373064,-0.355580802,0.70380377,6.606334842
1327,2024,1327,-0.000899371,0.608506483,0.608507147,6.601356443
1328,2024,1328,-0.382197534,-0.49030295,0.621668672,6.596385542
1329,2024,1329,0.428992915,-0.56985017,0.713277041,6.591422122
1330,2024,1330,0.096476211,-0.150119461,0.178447504,6.586466165
1331,2024,1331,0.342872871,0.445160099,0.561897961,6.581517656
1332,2024,1332,-0.622472174,-0.190819038,0.651063371,6.576576577
1333,2024,1333,0.178931937,-0.836250928,0.855179661,6.571642911
1334,2024,1334,0.329308465,0.183438814,0.376953397,6.566716642
1335,2024,1335,-0.044538329,0.249147417,0.253097014,6.561797753
1336,2024,1336,-0.012010106,0.040379936,0.04212816,6.556886228
1337,2024,1337,-0.40997713,-0.608396192,0.733639675,6.551982049
1338,2024,1338,0.470532327,-0.250886203,0.533239681,6.547085202
1339,2024,1339,0.667072676,0.447352343,0.803187446,6.542195668
1340,2024,1340,0.024021256,0.585408103,0.585900732,6.537313433
1341,2024,1341,-0.238208103,0.41068948,0.474772524,6.532438479
1342,2024,1342,-0.43193267,-0.002152991,0.431938036,6.52757079
1343,2024,1343,-0.06597512,-0.149550861,0.163456956,6.52271035
1344,2024,1344,0.626035894,-0.095773511,0.633319434,6.517857143
1345,2024,1345,0.25436336,0.852567031,0.889702906,6.513011152
1346,2024,1346,-0.91838693,0.755171769,1.18899914,6.508172363
1347,2024,1347,-0.44801905,-0.541305854,0.702661438,6.503340757
1348,2024,1348,0.47517056,-0.257323988,0.540372738,6.49851632
1349,2024,1349,0.176062561,0.866152299,0.883865278,6.493699036
1350,2024,1350,-0.658258057,0.131480974,0.671260691,6.488888889
1351,2024,1351,0.143103747,-0.534624984,0.553446073,6.484085862
1352,2024,1352,0.206056653,0.537737112,0.575865042,6.479289941
1353,2024,1353,-0.373362306,0.521702757,0.641539694,6.474501109
1354,2024,1354,-0.263303314,-0.038731792,0.266136782,6.46971935
1355,2024,1355,-0.638089717,0.179140178,0.66275915,6.464944649
1356,2024,1356,0.585410896,-0.343459084,0.678726793,6.460176991
1357,2024,1357,0.1944303,0.982491625,1.001545274,6.45541636
1358,2024,1358,-0.7161666,0.48583473,0.865407409,6.450662739
1359,2024,1359,-0.180521199,-0.115773403,0.214456019,6.445916115
1360,2024,1360,-0.586715133,0.045957878,0.588512339,6.441176471
1361,2024,1361,0.112709409,-0.498908035,0.511480829,6.436443791
1362,2024,1362,0.966401351,0.339570986,1.02432418,6.431718062
1363,2024,1363,-0.22052056,0.753179363,0.784798363,6.426999266
1364,2024,1364,-1.028185431,-0.355052625,1.08776268,6.42228739
1365,2024,1365,0.270603361,-1.350652012,1.377493026,6.417582418
1366,2024,1366,1.337126668,-0.469603202,1.41719261,6.412884334
1367,2024,1367,0.251723743,0.119391151,0.278602028,6.408193124
1368,2024,1368,0.310115497,0.26527138,0.408093771,6.403508772
1369,2024,1369,-0.370796686,0.087591132,0.381001822,6.398831264
1370,2024,1370,0.173860792,-0.889900678,0.906725312,6.394160584
1371,2024,1371,0.889472826,-0.017484221,0.889644651,6.389496718
1372,2024,1372,-0.279505287,0.057456438,0.285349694,6.38483965
1373,2024,1373,-0.027062139,-0.480523777,0.481285216,6.380189366
1374,2024,1374,0.32484427,-0.029482291,0.326179406,6.375545852
1375,2024,1375,0.197096711,0.127251936,0.234606413,6.370909091
1376,2024,1376,-0.238592675,0.345721648,0.420059428,6.36627907
1377,2024,1377,-0.75134142,-0.077921572,0.755371234,6.361655773
1378,2024,1378,0.253333283,-0.970798944,1.003308697,6.357039187
1379,2024,1379,0.49344021,0.306333136,0.580795344,6.352429297
1380,2024,1380,-0.786637766,0.209537877,0.81406701,6.347826087
1381,2024,1381,-0.210029785,-1.043108338,1.064043005,6.343229544
1382,2024,1382,0.239923183,0.196335945,0.31001764,6.338639653
1383,2024,1383,-0.502570764,-0.107048815,0.513845134,6.334056399
1384,2024,1384,0.608378456,-0.293214396,0.675351041,6.329479769
1385,2024,1385,-0.080858358,0.669990753,0.674852342,6.324909747
1386,2024,1386,-0.648730207,0.347430366,0.735906747,6.32034632
1387,2024,1387,-0.187864255,-0.156605885,0.244577966,6.315789474
1388,2024,1388,-0.464754563,-0.436474989,0.637579187,6.311239193
1389,2024,1389,-0.033563099,-0.255033691,0.257232706,6.306695464
1390,2024,1390,0.326402071,0.130742862,0.351613435,6.302158273
1391,2024,1391,-0.174177704,0.318023463,0.362597291,6.297627606
1392,2024,1392,-0.001399102,0.266102744,0.266106422,6.293103448
1393,2024,1393,0.240989934,-0.177553012,0.29933463,6.288585786
1394,2024,1394,-0.31313596,-0.095054732,0.327245369,6.284074605
1395,2024,1395,0.173267575,-0.293325193,0.340677738,6.279569892
1396,2024,1396,-0.025868354,-0.346734239,0.347697863,6.275071633
1397,2024,1397,0.461848279,-0.474910175,0.662452645,6.270579814
1398,2024,1398,0.398742684,0.468037076,0.614861312,6.266094421
1399,2024,1399,-0.328967431,0.164734744,0.3679091,6.26161544
1400,2024,1400,0.88985616,-0.156130919,0.903449417,6.257142857
1401,2024,1401,0.246763936,0.698437469,0.740747824,6.25267666
1402,2024,1402,-0.166780426,0.058764909,0.176830498,6.248216833
1403,2024,1403,0.210674137,0.442598841,0.490180911,6.243763364
1404,2024,1404,-0.345076907,0.795406345,0.867034789,6.239316239
1405,2024,1405,-0.331872339,0.016910323,0.332302887,6.234875445
1406,2024,1406,0.369668185,0.146400131,0.397602271,6.230440967
1407,2024,1407,0.42211582,0.770902584,0.878904181,6.226012793
1408,2024,1408,0.100977265,0.513005219,0.5228487,6.221590909
1409,2024,1409,-0.127840844,-0.227711723,0.261143466,6.217175302
1410,2024,1410,-0.032834585,-0.078701939,0.085276639,6.212765957
1411,2024,1411,0.289066891,0.019007404,0.289691127,6.208362863
1412,2024,1412,-0.036400136,0.32294332,0.324988243,6.203966006
1413,2024,1413,-0.465570333,-0.334014742,0.572993527,6.199575372
1414,2024,1414,0.873621796,-0.349863249,0.941073501,6.195190948
1415,2024,1415,0.761956663,0.282858763,0.812765055,6.190812721
1416,2024,1416,-0.706633681,0.679771996,0.980520844,6.186440678
1417,2024,1417,-0.550736874,-0.202355643,0.58673581,6.182074806
1418,2024,1418,0.02814942,-0.617674453,0.618315551,6.177715092
1419,2024,1419,-0.23833529,0.238320595,0.337046608,6.173361522
1420,2024,1420,-0.333987596,0.188231387,0.383378102,6.169014085
1421,2024,1421,0.228355099,-0.058890738,0.235826568,6.164672766
1422,2024,1422,-0.2672738,0.147477387,0.30526196,6.160337553
1423,2024,1423,-0.517550868,-0.09023242,0.525357774,6.156008433
1424,2024,1424,-0.613503676,-0.999116789,1.172442373,6.151685393
1425,2024,1425,0.625136478,-0.762745038,0.98619248,6.147368421
1426,2024,1426,0.498951969,0.828956125,0.96753363,6.143057504
1427,2024,1427,-0.597880788,-0.062720891,0.601161664,6.138752628
1428,2024,1428,0.356366676,-0.605155682,0.702289547,6.134453782
1429,2024,1429,-0.463293256,0.013148861,0.463479809,6.130160952
1430,2024,1430,0.486457302,-0.659351171,0.819380665,6.125874126
1431,2024,1431,0.808908017,0.219680803,0.838207514,6.121593291
1432,2024,1432,-0.685655916,0.306626366,0.751095043,6.117318436
1433,2024,1433,0.279958343,0.214687089,0.352799122,6.113049546
1434,2024,1434,-0.124035302,0.435293267,0.452620132,6.108786611
1435,2024,1435,-0.384595071,-0.251871989,0.459731299,6.104529617
1436,2024,1436,0.103217184,0.053248831,0.116143123,6.100278552
1437,2024,1437,0.191909038,-0.378087718,0.424004011,6.096033403
1438,2024,1438,0.618656317,0.999798519,1.175726464,6.091794159
1439,2024,1439,-1.139431462,0.531417227,1.257262234,6.087560806
1440,2024,1440,-0.408041282,-1.218619903,1.285119511,6.083333333
1441,2024,1441,0.435629331,-0.283320025,0.519656762,6.079111728
1442,2024,1442,-0.232322448,-0.525293981,0.574375736,6.074895978
1443,2024,1443,0.539617996,0.480015006,0.72222018,6.070686071
1444,2024,1444,-0.738298995,0.495137967,0.888958386,6.066481994
1445,2024,1445,-0.347698793,-0.19158139,0.396985994,6.062283737
1446,2024,1446,-0.409230256,0.186197192,0.449598484,6.058091286
1447,2024,1447,-0.266424453,-0.221070559,0.346199626,6.05390463
1448,2024,1448,-0.106738656,-0.428980387,0.442060305,6.049723757
1449,2024,1449,-0.127193269,-0.08888971,0.155175733,6.045548654
1450,2024,1450,-0.075842513,0.571362067,0.576373749,6.04137931
1451,2024,1451,-0.94272472,0.458347198,1.048242363,6.037215713
1452,2024,1452,-0.192657818,-0.967052766,0.986056838,6.033057851
1453,2024,1453,0.992508851,-0.344097927,1.050465232,6.028905712
1454,2024,1454,0.306160677,-0.145361459,0.338916382,6.024759285
1455,2024,1455,0.743206497,-0.657603569,0.992370067,6.020618557
1456,2024,1456,-0.483169232,0.409752142,0.633521369,6.016483516
1457,2024,1457,-0.468861657,-0.72538016,0.863717333,6.012354152
1458,2024,1458,1.331552593,-1.70605221,2.164173388,6.008230453
1459,2024,1459,1.110849983,0.08853952,1.114372888,6.004112406
1460,2024,1460,2.054774362,1.589426505,2.597763325,6
1461,2024,1461,0.927399648,0.494345974,1.050927232,5.995893224
1462,2024,1462,-1.869688925,0.061538158,1.870701372,5.991792066
1463,2024,1463,0.405469684,-0.543184967,0.677831522,5.987696514
1464,2024,1464,1.184190225,0.81334259,1.436604558,5.983606557
1465,2024,1465,-0.573789515,0.731944825,0.930041738,5.979522184
1466,2024,1466,0.794600361,0.630579285,1.014406215,5.975443383
1467,2024,1467,-0.054499518,1.085092729,1.086460505,5.971370143
1468,2024,1468,-0.435889054,-0.319413078,0.540392433,5.967302452
1469,2024,1469,0.077239878,0.042817957,0.088314077,5.9632403
1470,2024,1470,0.033927673,0.213357701,0.216038413,5.959183673
1471,2024,1471,-0.328336718,0.364114481,0.490290073,5.955132563
1472,2024,1472,-0.928663292,0.022792162,0.928942944,5.951086957
1473,2024,1473,0.420488192,0.339068199,0.540164386,5.947046843
1474,2024,1474,-0.124345901,-0.055146398,0.136025837,5.943012212
1475,2024,1475,-0.733891258,-0.80333866,1.08809438,5.938983051
1476,2024,1476,0.334202531,-0.172715207,0.376193932,5.93495935
1477,2024,1477,-0.089195571,0.647556474,0.653670587,5.930941097
1478,2024,1478,-0.766585089,0.234562706,0.801668486,5.926928281
1479,2024,1479,-0.619869832,-0.099662037,0.627830495,5.922920892
1480,2024,1480,-0.090705362,-0.638001231,0.644416816,5.918918919
1481,2024,1481,0.12467639,-0.231846637,0.263243358,5.91492235
1482,2024,1482,0.486144115,-0.449011304,0.661775832,5.910931174
1483,2024,1483,0.286735826,0.11036307,0.307241666,5.906945381
1484,2024,1484,-0.721618824,0.12815511,0.732910267,5.90296496
1485,2024,1485,0.023843364,-1.159258268,1.159503445,5.898989899
1486,2024,1486,0.406772309,-0.319551532,0.517278352,5.895020188
1487,2024,1487,0.409335799,-0.196873327,0.454219004,5.891055817
1488,2024,1488,0.724773752,0.007625161,0.724813862,5.887096774
1489,2024,1489,-0.616211107,0.09315426,0.62321252,5.883143049
1490,2024,1490,0.012903355,-0.039902619,0.041937043,5.879194631
1491,2024,1491,0.302709232,0.131177694,0.329909785,5.875251509
1492,2024,1492,0.050038754,-0.071284927,0.087094304,5.871313673
1493,2024,1493,-0.38267245,0.72706039,0.821617316,5.867381112
1494,2024,1494,0.038666981,0.328562633,0.330830076,5.863453815
1495,2024,1495,-0.248611621,0.788458182,0.826724889,5.859531773
1496,2024,1496,-1.135564349,-0.127878046,1.142741959,5.855614973
1497,2024,1497,0.23919877,-0.162845567,0.289369539,5.851703407
1498,2024,1498,0.160234575,0.385412087,0.417393813,5.847797063
1499,2024,1499,-0.266527102,-0.24244319,0.360299038,5.843895931
1500,2024,1500,-0.349693328,-0.039993808,0.351972908,5.84
1501,2024,1501,-0.269086072,-0.486693381,0.556127469,5.83610926
1502,2024,1502,-0.221531718,-0.589803488,0.630035282,5.832223702
1503,2024,1503,0.190430094,-0.220054778,0.291011556,5.828343313
1504,2024,1504,0.79259277,0.159821878,0.808545813,5.824468085
1505,2024,1505,-0.490309263,0.233508936,0.543074209,5.820598007
1506,2024,1506,-0.293817589,-0.370715554,0.473031498,5.816733068
1507,2024,1507,0.414850441,-0.535343058,0.677268838,5.812873258
1508,2024,1508,-0.006705986,0.484461975,0.484508386,5.809018568
1509,2024,1509,-0.410444091,0.247492152,0.479287719,5.805168986
1510,2024,1510,-0.109444722,-0.242264535,0.265838771,5.801324503
1511,2024,1511,0.644974699,0.01360246,0.64511812,5.797485109
1512,2024,1512,0.040796358,0.484289709,0.486005006,5.793650794
1513,2024,1513,0.154825489,-0.254105502,0.297557622,5.789821547
1514,2024,1514,0.478180776,-0.346164215,0.590327467,5.785997358
